Team,Game ID,Type,Inning,Score
Rangers,747996,Offensive,1,0
Rangers,747996,Offensive,2,0
Rangers,747996,Offensive,3,0
Rangers,747996,Offensive,4,0
Rangers,747996,Offensive,5,0
Rangers,747996,Offensive,6,0
Rangers,747996,Offensive,7,0
Rangers,747996,Offensive,8,0
Rangers,747996,Offensive,9,0
Royals,747997,Offensive,1,2
Royals,747997,Offensive,2,0
Royals,747997,Offensive,3,0
Royals,747997,Offensive,4,0
Royals,747997,Offensive,5,0
Royals,747997,Offensive,6,0
Royals,747997,Offensive,7,0
Royals,747997,Offensive,8,0
Royals,747997,Offensive,9,0
Rockies,747997,Offensive,1,2
Rockies,747997,Offensive,2,2
Rockies,747997,Offensive,3,0
Rockies,747997,Offensive,4,0
Rockies,747997,Offensive,5,0
Rockies,747997,Offensive,6,0
Rockies,747997,Offensive,7,0
Rockies,747997,Offensive,8,0
Rockies,747997,Offensive,9,0
D-backs,747999,Offensive,1,0
D-backs,747999,Offensive,2,0
D-backs,747999,Offensive,3,0
D-backs,747999,Offensive,4,0
D-backs,747999,Offensive,5,2
D-backs,747999,Offensive,6,0
D-backs,747999,Offensive,7,0
D-backs,747999,Offensive,8,0
D-backs,747999,Offensive,9,0
Padres,747999,Offensive,1,0
Padres,747999,Offensive,2,2
Padres,747999,Offensive,3,0
Padres,747999,Offensive,4,0
Padres,747999,Offensive,5,0
Padres,747999,Offensive,6,0
Padres,747999,Offensive,7,0
Padres,747999,Offensive,8,0
Padres,747999,Offensive,9,0
Mets,748004,Offensive,1,0
Mets,748004,Offensive,2,0
Mets,748004,Offensive,3,0
Mets,748004,Offensive,4,1
Mets,748004,Offensive,5,0
Mets,748004,Offensive,6,0
Mets,748004,Offensive,7,0
Mets,748004,Offensive,8,0
Mets,748004,Offensive,9,0
Nationals,748004,Offensive,1,0
Nationals,748004,Offensive,2,0
Nationals,748004,Offensive,3,0
Nationals,748004,Offensive,4,0
Nationals,748004,Offensive,5,1
Nationals,748004,Offensive,6,3
Nationals,748004,Offensive,7,0
Nationals,748004,Offensive,8,0
Nationals,748004,Offensive,9,0
White Sox,747993,Offensive,1,0
White Sox,747993,Offensive,2,2
White Sox,747993,Offensive,3,2
White Sox,747993,Offensive,4,1
White Sox,747993,Offensive,5,2
White Sox,747993,Offensive,6,1
White Sox,747993,Offensive,7,0
White Sox,747993,Offensive,8,6
White Sox,747993,Offensive,9,0
Reds,747993,Offensive,1,0
Reds,747993,Offensive,2,1
Reds,747993,Offensive,3,0
Reds,747993,Offensive,4,0
Reds,747993,Offensive,5,0
Reds,747993,Offensive,6,0
Reds,747993,Offensive,7,0
Reds,747993,Offensive,8,0
Reds,747993,Offensive,9,0
Brewers,747991,Offensive,1,0
Brewers,747991,Offensive,2,0
Brewers,747991,Offensive,3,1
Brewers,747991,Offensive,4,0
Brewers,747991,Offensive,5,3
Brewers,747991,Offensive,6,1
Brewers,747991,Offensive,7,0
Brewers,747991,Offensive,8,0
Brewers,747991,Offensive,9,0
Cubs,747991,Offensive,1,0
Cubs,747991,Offensive,2,0
Cubs,747991,Offensive,3,0
Cubs,747991,Offensive,4,0
Cubs,747991,Offensive,5,4
Cubs,747991,Offensive,6,1
Cubs,747991,Offensive,7,0
Cubs,747991,Offensive,8,0
Cubs,747991,Offensive,9,1
Cardinals,747986,Offensive,1,0
Cardinals,747986,Offensive,2,0
Cardinals,747986,Offensive,3,0
Cardinals,747986,Offensive,4,0
Cardinals,747986,Offensive,5,0
Cardinals,747986,Offensive,6,0
Cardinals,747986,Offensive,7,1
Cardinals,747986,Offensive,8,0
Cardinals,747986,Offensive,9,0
Twins,747986,Offensive,1,0
Twins,747986,Offensive,2,0
Twins,747986,Offensive,3,0
Twins,747986,Offensive,4,0
Twins,747986,Offensive,5,0
Twins,747986,Offensive,6,0
Twins,747986,Offensive,7,1
Twins,747986,Offensive,8,0
Twins,747986,Offensive,9,0
Twins,747985,Offensive,1,2
Twins,747985,Offensive,2,1
Twins,747985,Offensive,3,0
Twins,747985,Offensive,4,0
Twins,747985,Offensive,5,0
Twins,747985,Offensive,6,0
Twins,747985,Offensive,7,0
Twins,747985,Offensive,8,0
Twins,747985,Offensive,9,0
Rays,747985,Offensive,1,1
Rays,747985,Offensive,2,1
Rays,747985,Offensive,3,0
Rays,747985,Offensive,4,0
Rays,747985,Offensive,5,2
Rays,747985,Offensive,6,0
Rays,747985,Offensive,7,0
Rays,747985,Offensive,8,0
Rays,747985,Offensive,9,0
Tigers,747990,Offensive,1,0
Tigers,747990,Offensive,2,0
Tigers,747990,Offensive,3,0
Tigers,747990,Offensive,4,1
Tigers,747990,Offensive,5,0
Tigers,747990,Offensive,6,0
Tigers,747990,Offensive,7,0
Tigers,747990,Offensive,8,0
Tigers,747990,Offensive,9,0
Phillies,747990,Offensive,1,0
Phillies,747990,Offensive,2,0
Phillies,747990,Offensive,3,0
Phillies,747990,Offensive,4,0
Phillies,747990,Offensive,5,0
Phillies,747990,Offensive,6,1
Phillies,747990,Offensive,7,0
Phillies,747990,Offensive,8,3
Phillies,747990,Offensive,9,0
Red Sox,747992,Offensive,1,0
Red Sox,747992,Offensive,2,0
Red Sox,747992,Offensive,3,0
Red Sox,747992,Offensive,4,1
Red Sox,747992,Offensive,5,1
Red Sox,747992,Offensive,6,1
Red Sox,747992,Offensive,7,5
Red Sox,747992,Offensive,8,1
Red Sox,747992,Offensive,9,0
Yankees,747992,Offensive,1,1
Yankees,747992,Offensive,2,0
Yankees,747992,Offensive,3,0
Yankees,747992,Offensive,4,2
Yankees,747992,Offensive,5,1
Yankees,747992,Offensive,6,0
Yankees,747992,Offensive,7,0
Yankees,747992,Offensive,8,0
Yankees,747992,Offensive,9,0
Pirates,747987,Offensive,1,0
Pirates,747987,Offensive,2,0
Pirates,747987,Offensive,3,0
Pirates,747987,Offensive,4,0
Pirates,747987,Offensive,5,0
Pirates,747987,Offensive,6,1
Pirates,747987,Offensive,7,1
Pirates,747987,Offensive,8,1
Pirates,747987,Offensive,9,0
Blue Jays,747987,Offensive,1,3
Blue Jays,747987,Offensive,2,1
Blue Jays,747987,Offensive,3,0
Blue Jays,747987,Offensive,4,0
Blue Jays,747987,Offensive,5,0
Blue Jays,747987,Offensive,6,1
Blue Jays,747987,Offensive,7,5
Blue Jays,747987,Offensive,8,0
Blue Jays,747987,Offensive,9,0
Nationals,747988,Offensive,1,0
Nationals,747988,Offensive,2,0
Nationals,747988,Offensive,3,1
Nationals,747988,Offensive,4,0
Nationals,747988,Offensive,5,0
Nationals,747988,Offensive,6,0
Nationals,747988,Offensive,7,0
Nationals,747988,Offensive,8,1
Nationals,747988,Offensive,9,0
Marlins,747988,Offensive,1,0
Marlins,747988,Offensive,2,0
Marlins,747988,Offensive,3,0
Marlins,747988,Offensive,4,0
Marlins,747988,Offensive,5,0
Marlins,747988,Offensive,6,0
Marlins,747988,Offensive,7,1
Marlins,747988,Offensive,8,0
Marlins,747988,Offensive,9,0
Cubs,747982,Offensive,1,4
Cubs,747982,Offensive,2,1
Cubs,747982,Offensive,3,0
Cubs,747982,Offensive,4,0
Cubs,747982,Offensive,5,2
Cubs,747982,Offensive,6,0
Cubs,747982,Offensive,7,1
Cubs,747982,Offensive,8,0
Cubs,747982,Offensive,9,0
Guardians,747982,Offensive,1,0
Guardians,747982,Offensive,2,0
Guardians,747982,Offensive,3,0
Guardians,747982,Offensive,4,1
Guardians,747982,Offensive,5,2
Guardians,747982,Offensive,6,0
Guardians,747982,Offensive,7,0
Guardians,747982,Offensive,8,0
Guardians,747982,Offensive,9,0
Angels,747983,Offensive,1,0
Angels,747983,Offensive,2,0
Angels,747983,Offensive,3,0
Angels,747983,Offensive,4,0
Angels,747983,Offensive,5,1
Angels,747983,Offensive,6,0
Angels,747983,Offensive,7,0
Angels,747983,Offensive,8,0
Angels,747983,Offensive,9,1
Royals,747983,Offensive,1,1
Royals,747983,Offensive,2,0
Royals,747983,Offensive,3,0
Royals,747983,Offensive,4,0
Royals,747983,Offensive,5,0
Royals,747983,Offensive,6,1
Royals,747983,Offensive,7,1
Royals,747983,Offensive,8,0
Royals,747983,Offensive,9,0
Mariners,747978,Offensive,1,0
Mariners,747978,Offensive,2,0
Mariners,747978,Offensive,3,0
Mariners,747978,Offensive,4,2
Mariners,747978,Offensive,5,2
Mariners,747978,Offensive,6,1
Mariners,747978,Offensive,7,3
Mariners,747978,Offensive,8,0
Mariners,747978,Offensive,9,0
Dodgers,747978,Offensive,1,0
Dodgers,747978,Offensive,2,0
Dodgers,747978,Offensive,3,0
Dodgers,747978,Offensive,4,1
Dodgers,747978,Offensive,5,0
Dodgers,747978,Offensive,6,0
Dodgers,747978,Offensive,7,0
Dodgers,747978,Offensive,8,0
Dodgers,747978,Offensive,9,0
Reds,747980,Offensive,1,1
Reds,747980,Offensive,2,3
Reds,747980,Offensive,3,0
Reds,747980,Offensive,4,4
Reds,747980,Offensive,5,5
Reds,747980,Offensive,6,1
Reds,747980,Offensive,7,3
Reds,747980,Offensive,8,2
Reds,747980,Offensive,9,0
Giants,747980,Offensive,1,1
Giants,747980,Offensive,2,0
Giants,747980,Offensive,3,0
Giants,747980,Offensive,4,3
Giants,747980,Offensive,5,0
Giants,747980,Offensive,6,2
Giants,747980,Offensive,7,1
Giants,747980,Offensive,8,4
Giants,747980,Offensive,9,0
Rockies,747981,Offensive,1,0
Rockies,747981,Offensive,2,0
Rockies,747981,Offensive,3,2
Rockies,747981,Offensive,4,0
Rockies,747981,Offensive,5,0
Rockies,747981,Offensive,6,3
Rockies,747981,Offensive,7,1
Rockies,747981,Offensive,8,0
Rockies,747981,Offensive,9,1
D-backs,747981,Offensive,1,0
D-backs,747981,Offensive,2,0
D-backs,747981,Offensive,3,0
D-backs,747981,Offensive,4,0
D-backs,747981,Offensive,5,1
D-backs,747981,Offensive,6,4
D-backs,747981,Offensive,7,0
D-backs,747981,Offensive,8,0
D-backs,747981,Offensive,9,0
Athletics,747979,Offensive,1,0
Athletics,747979,Offensive,2,0
Athletics,747979,Offensive,3,0
Athletics,747979,Offensive,4,0
Athletics,747979,Offensive,5,2
Athletics,747979,Offensive,6,5
Athletics,747979,Offensive,7,2
Athletics,747979,Offensive,8,0
Athletics,747979,Offensive,9,2
Padres,747979,Offensive,1,3
Padres,747979,Offensive,2,2
Padres,747979,Offensive,3,1
Padres,747979,Offensive,4,2
Padres,747979,Offensive,5,0
Padres,747979,Offensive,6,4
Padres,747979,Offensive,7,0
Padres,747979,Offensive,8,0
Padres,747979,Offensive,9,0
White Sox,747976,Offensive,1,2
White Sox,747976,Offensive,2,5
White Sox,747976,Offensive,3,3
White Sox,747976,Offensive,4,0
White Sox,747976,Offensive,5,0
White Sox,747976,Offensive,6,0
White Sox,747976,Offensive,7,2
White Sox,747976,Offensive,8,1
White Sox,747976,Offensive,9,2
Brewers,747976,Offensive,1,0
Brewers,747976,Offensive,2,3
Brewers,747976,Offensive,3,0
Brewers,747976,Offensive,4,0
Brewers,747976,Offensive,5,0
Brewers,747976,Offensive,6,0
Brewers,747976,Offensive,7,0
Brewers,747976,Offensive,8,0
Brewers,747976,Offensive,9,1
Braves,747984,Offensive,1,0
Braves,747984,Offensive,2,3
Braves,747984,Offensive,3,3
Braves,747984,Offensive,4,0
Braves,747984,Offensive,5,0
Braves,747984,Offensive,6,0
Braves,747984,Offensive,7,0
Braves,747984,Offensive,8,0
Braves,747984,Offensive,9,1
Orioles,747984,Offensive,1,5
Orioles,747984,Offensive,2,0
Orioles,747984,Offensive,3,0
Orioles,747984,Offensive,4,0
Orioles,747984,Offensive,5,0
Orioles,747984,Offensive,6,0
Orioles,747984,Offensive,7,0
Orioles,747984,Offensive,8,0
Orioles,747984,Offensive,9,0
Astros,747989,Offensive,1,0
Astros,747989,Offensive,2,1
Astros,747989,Offensive,3,0
Astros,747989,Offensive,4,0
Astros,747989,Offensive,5,0
Astros,747989,Offensive,6,0
Astros,747989,Offensive,7,0
Astros,747989,Offensive,8,0
Astros,747989,Offensive,9,4
Mets,747989,Offensive,1,0
Mets,747989,Offensive,2,0
Mets,747989,Offensive,3,0
Mets,747989,Offensive,4,0
Mets,747989,Offensive,5,4
Mets,747989,Offensive,6,0
Mets,747989,Offensive,7,0
Mets,747989,Offensive,8,1
Mets,747989,Offensive,9,1
Mets,747974,Offensive,1,0
Mets,747974,Offensive,2,0
Mets,747974,Offensive,3,0
Mets,747974,Offensive,4,0
Mets,747974,Offensive,5,0
Mets,747974,Offensive,6,0
Mets,747974,Offensive,7,0
Mets,747974,Offensive,8,0
Mets,747974,Offensive,9,0
Cardinals,747974,Offensive,1,0
Cardinals,747974,Offensive,2,0
Cardinals,747974,Offensive,3,0
Cardinals,747974,Offensive,4,0
Cardinals,747974,Offensive,5,0
Cardinals,747974,Offensive,6,0
Cardinals,747974,Offensive,7,0
Cardinals,747974,Offensive,8,0
Cardinals,747974,Offensive,9,0
Blue Jays,747972,Offensive,1,1
Blue Jays,747972,Offensive,2,2
Blue Jays,747972,Offensive,3,0
Blue Jays,747972,Offensive,4,0
Blue Jays,747972,Offensive,5,0
Blue Jays,747972,Offensive,6,0
Blue Jays,747972,Offensive,7,0
Blue Jays,747972,Offensive,8,1
Blue Jays,747972,Offensive,9,1
Twins,747972,Offensive,1,0
Twins,747972,Offensive,2,0
Twins,747972,Offensive,3,1
Twins,747972,Offensive,4,0
Twins,747972,Offensive,5,0
Twins,747972,Offensive,6,0
Twins,747972,Offensive,7,0
Twins,747972,Offensive,8,0
Twins,747972,Offensive,9,0
Red Sox,747975,Offensive,1,0
Red Sox,747975,Offensive,2,0
Red Sox,747975,Offensive,3,0
Red Sox,747975,Offensive,4,0
Red Sox,747975,Offensive,5,0
Red Sox,747975,Offensive,6,0
Red Sox,747975,Offensive,7,1
Red Sox,747975,Offensive,8,0
Red Sox,747975,Offensive,9,0
Phillies,747975,Offensive,1,0
Phillies,747975,Offensive,2,4
Phillies,747975,Offensive,3,0
Phillies,747975,Offensive,4,2
Phillies,747975,Offensive,5,0
Phillies,747975,Offensive,6,0
Phillies,747975,Offensive,7,0
Phillies,747975,Offensive,8,0
Phillies,747975,Offensive,9,0
Rays,747971,Offensive,1,1
Rays,747971,Offensive,2,0
Rays,747971,Offensive,3,0
Rays,747971,Offensive,4,1
Rays,747971,Offensive,5,0
Rays,747971,Offensive,6,0
Rays,747971,Offensive,7,0
Rays,747971,Offensive,8,1
Rays,747971,Offensive,9,0
Braves,747971,Offensive,1,0
Braves,747971,Offensive,2,0
Braves,747971,Offensive,3,0
Braves,747971,Offensive,4,0
Braves,747971,Offensive,5,0
Braves,747971,Offensive,6,0
Braves,747971,Offensive,7,1
Braves,747971,Offensive,8,0
Braves,747971,Offensive,9,0
Yankees,747970,Offensive,1,0
Yankees,747970,Offensive,2,0
Yankees,747970,Offensive,3,0
Yankees,747970,Offensive,4,0
Yankees,747970,Offensive,5,0
Yankees,747970,Offensive,6,0
Yankees,747970,Offensive,7,0
Yankees,747970,Offensive,8,0
Yankees,747970,Offensive,9,0
Tigers,747970,Offensive,1,0
Tigers,747970,Offensive,2,1
Tigers,747970,Offensive,3,2
Tigers,747970,Offensive,4,0
Tigers,747970,Offensive,5,3
Tigers,747970,Offensive,6,0
Tigers,747970,Offensive,7,1
Tigers,747970,Offensive,8,0
Tigers,747970,Offensive,9,0
Orioles,747977,Offensive,1,0
Orioles,747977,Offensive,2,1
Orioles,747977,Offensive,3,0
Orioles,747977,Offensive,4,0
Orioles,747977,Offensive,5,0
Orioles,747977,Offensive,6,0
Orioles,747977,Offensive,7,4
Orioles,747977,Offensive,8,0
Orioles,747977,Offensive,9,0
Pirates,747977,Offensive,1,1
Pirates,747977,Offensive,2,1
Pirates,747977,Offensive,3,0
Pirates,747977,Offensive,4,0
Pirates,747977,Offensive,5,0
Pirates,747977,Offensive,6,0
Pirates,747977,Offensive,7,0
Pirates,747977,Offensive,8,0
Pirates,747977,Offensive,9,0
Rockies,747967,Offensive,1,0
Rockies,747967,Offensive,2,1
Rockies,747967,Offensive,3,0
Rockies,747967,Offensive,4,0
Rockies,747967,Offensive,5,3
Rockies,747967,Offensive,6,0
Rockies,747967,Offensive,7,2
Rockies,747967,Offensive,8,1
Rockies,747967,Offensive,9,0
Guardians,747967,Offensive,1,0
Guardians,747967,Offensive,2,2
Guardians,747967,Offensive,3,0
Guardians,747967,Offensive,4,7
Guardians,747967,Offensive,5,1
Guardians,747967,Offensive,6,0
Guardians,747967,Offensive,7,0
Guardians,747967,Offensive,8,3
Guardians,747967,Offensive,9,0
Athletics,747965,Offensive,1,0
Athletics,747965,Offensive,2,0
Athletics,747965,Offensive,3,0
Athletics,747965,Offensive,4,0
Athletics,747965,Offensive,5,0
Athletics,747965,Offensive,6,0
Athletics,747965,Offensive,7,1
Athletics,747965,Offensive,8,0
Athletics,747965,Offensive,9,0
Cubs,747965,Offensive,1,1
Cubs,747965,Offensive,2,0
Cubs,747965,Offensive,3,0
Cubs,747965,Offensive,4,1
Cubs,747965,Offensive,5,0
Cubs,747965,Offensive,6,0
Cubs,747965,Offensive,7,0
Cubs,747965,Offensive,8,1
Cubs,747965,Offensive,9,0
Angels,747969,Offensive,1,0
Angels,747969,Offensive,2,0
Angels,747969,Offensive,3,0
Angels,747969,Offensive,4,0
Angels,747969,Offensive,5,0
Angels,747969,Offensive,6,0
Angels,747969,Offensive,7,0
Angels,747969,Offensive,8,0
Angels,747969,Offensive,9,1
White Sox,747969,Offensive,1,2
White Sox,747969,Offensive,2,0
White Sox,747969,Offensive,3,1
White Sox,747969,Offensive,4,0
White Sox,747969,Offensive,5,0
White Sox,747969,Offensive,6,1
White Sox,747969,Offensive,7,1
White Sox,747969,Offensive,8,0
White Sox,747969,Offensive,9,0
Royals,747966,Offensive,1,2
Royals,747966,Offensive,2,3
Royals,747966,Offensive,3,0
Royals,747966,Offensive,4,1
Royals,747966,Offensive,5,0
Royals,747966,Offensive,6,0
Royals,747966,Offensive,7,0
Royals,747966,Offensive,8,0
Royals,747966,Offensive,9,0
D-backs,747966,Offensive,1,0
D-backs,747966,Offensive,2,0
D-backs,747966,Offensive,3,0
D-backs,747966,Offensive,4,0
D-backs,747966,Offensive,5,0
D-backs,747966,Offensive,6,0
D-backs,747966,Offensive,7,0
D-backs,747966,Offensive,8,0
D-backs,747966,Offensive,9,0
Brewers,747964,Offensive,1,0
Brewers,747964,Offensive,2,0
Brewers,747964,Offensive,3,0
Brewers,747964,Offensive,4,0
Brewers,747964,Offensive,5,1
Brewers,747964,Offensive,6,0
Brewers,747964,Offensive,7,0
Brewers,747964,Offensive,8,0
Brewers,747964,Offensive,9,1
Mariners,747964,Offensive,1,1
Mariners,747964,Offensive,2,0
Mariners,747964,Offensive,3,0
Mariners,747964,Offensive,4,0
Mariners,747964,Offensive,5,2
Mariners,747964,Offensive,6,1
Mariners,747964,Offensive,7,0
Mariners,747964,Offensive,8,0
Mariners,747964,Offensive,9,0
Astros,747973,Offensive,1,1
Astros,747973,Offensive,2,0
Astros,747973,Offensive,3,0
Astros,747973,Offensive,4,0
Astros,747973,Offensive,5,1
Astros,747973,Offensive,6,1
Astros,747973,Offensive,7,0
Astros,747973,Offensive,8,0
Astros,747973,Offensive,9,0
Nationals,747973,Offensive,1,0
Nationals,747973,Offensive,2,2
Nationals,747973,Offensive,3,0
Nationals,747973,Offensive,4,0
Nationals,747973,Offensive,5,3
Nationals,747973,Offensive,6,0
Nationals,747973,Offensive,7,0
Nationals,747973,Offensive,8,0
Nationals,747973,Offensive,9,0
Reds,747968,Offensive,1,0
Reds,747968,Offensive,2,0
Reds,747968,Offensive,3,0
Reds,747968,Offensive,4,0
Reds,747968,Offensive,5,0
Reds,747968,Offensive,6,0
Reds,747968,Offensive,7,1
Reds,747968,Offensive,8,0
Reds,747968,Offensive,9,3
Rangers,747968,Offensive,1,2
Rangers,747968,Offensive,2,1
Rangers,747968,Offensive,3,0
Rangers,747968,Offensive,4,4
Rangers,747968,Offensive,5,0
Rangers,747968,Offensive,6,0
Rangers,747968,Offensive,7,0
Rangers,747968,Offensive,8,0
Rangers,747968,Offensive,9,0
Orioles,747963,Offensive,1,0
Orioles,747963,Offensive,2,0
Orioles,747963,Offensive,3,0
Orioles,747963,Offensive,4,1
Orioles,747963,Offensive,5,0
Orioles,747963,Offensive,6,0
Orioles,747963,Offensive,7,0
Orioles,747963,Offensive,8,1
Orioles,747963,Offensive,9,0
Rays,747963,Offensive,1,1
Rays,747963,Offensive,2,0
Rays,747963,Offensive,3,0
Rays,747963,Offensive,4,0
Rays,747963,Offensive,5,0
Rays,747963,Offensive,6,0
Rays,747963,Offensive,7,6
Rays,747963,Offensive,8,0
Rays,747963,Offensive,9,0
Braves,747956,Offensive,1,0
Braves,747956,Offensive,2,0
Braves,747956,Offensive,3,0
Braves,747956,Offensive,4,0
Braves,747956,Offensive,5,0
Braves,747956,Offensive,6,0
Braves,747956,Offensive,7,1
Braves,747956,Offensive,8,0
Braves,747956,Offensive,9,0
Tigers,747956,Offensive,1,1
Tigers,747956,Offensive,2,1
Tigers,747956,Offensive,3,3
Tigers,747956,Offensive,4,0
Tigers,747956,Offensive,5,0
Tigers,747956,Offensive,6,0
Tigers,747956,Offensive,7,0
Tigers,747956,Offensive,8,1
Tigers,747956,Offensive,9,0
Tigers,747962,Offensive,1,1
Tigers,747962,Offensive,2,1
Tigers,747962,Offensive,3,0
Tigers,747962,Offensive,4,0
Tigers,747962,Offensive,5,0
Tigers,747962,Offensive,6,7
Tigers,747962,Offensive,7,0
Tigers,747962,Offensive,8,0
Tigers,747962,Offensive,9,0
Blue Jays,747962,Offensive,1,2
Blue Jays,747962,Offensive,2,0
Blue Jays,747962,Offensive,3,0
Blue Jays,747962,Offensive,4,0
Blue Jays,747962,Offensive,5,4
Blue Jays,747962,Offensive,6,0
Blue Jays,747962,Offensive,7,0
Blue Jays,747962,Offensive,8,0
Blue Jays,747962,Offensive,9,0
Guardians,747953,Offensive,1,0
Guardians,747953,Offensive,2,0
Guardians,747953,Offensive,3,0
Guardians,747953,Offensive,4,0
Guardians,747953,Offensive,5,0
Guardians,747953,Offensive,6,0
Guardians,747953,Offensive,7,4
Guardians,747953,Offensive,8,0
Guardians,747953,Offensive,9,2
Royals,747953,Offensive,1,0
Royals,747953,Offensive,2,0
Royals,747953,Offensive,3,0
Royals,747953,Offensive,4,0
Royals,747953,Offensive,5,0
Royals,747953,Offensive,6,0
Royals,747953,Offensive,7,0
Royals,747953,Offensive,8,0
Royals,747953,Offensive,9,1
Cubs,747955,Offensive,1,0
Cubs,747955,Offensive,2,2
Cubs,747955,Offensive,3,0
Cubs,747955,Offensive,4,0
Cubs,747955,Offensive,5,0
Cubs,747955,Offensive,6,0
Cubs,747955,Offensive,7,0
Cubs,747955,Offensive,8,0
Cubs,747955,Offensive,9,0
White Sox,747955,Offensive,1,0
White Sox,747955,Offensive,2,2
White Sox,747955,Offensive,3,1
White Sox,747955,Offensive,4,0
White Sox,747955,Offensive,5,0
White Sox,747955,Offensive,6,0
White Sox,747955,Offensive,7,0
White Sox,747955,Offensive,8,0
White Sox,747955,Offensive,9,0
Twins,747959,Offensive,1,0
Twins,747959,Offensive,2,0
Twins,747959,Offensive,3,0
Twins,747959,Offensive,4,0
Twins,747959,Offensive,5,0
Twins,747959,Offensive,6,5
Twins,747959,Offensive,7,0
Twins,747959,Offensive,8,0
Twins,747959,Offensive,9,0
Red Sox,747959,Offensive,1,0
Red Sox,747959,Offensive,2,3
Red Sox,747959,Offensive,3,0
Red Sox,747959,Offensive,4,0
Red Sox,747959,Offensive,5,2
Red Sox,747959,Offensive,6,2
Red Sox,747959,Offensive,7,0
Red Sox,747959,Offensive,8,1
Red Sox,747959,Offensive,9,0
Phillies,747958,Offensive,1,0
Phillies,747958,Offensive,2,0
Phillies,747958,Offensive,3,0
Phillies,747958,Offensive,4,0
Phillies,747958,Offensive,5,0
Phillies,747958,Offensive,6,1
Phillies,747958,Offensive,7,0
Phillies,747958,Offensive,8,0
Phillies,747958,Offensive,9,2
Astros,747958,Offensive,1,2
Astros,747958,Offensive,2,1
Astros,747958,Offensive,3,1
Astros,747958,Offensive,4,0
Astros,747958,Offensive,5,1
Astros,747958,Offensive,6,0
Astros,747958,Offensive,7,0
Astros,747958,Offensive,8,0
Astros,747958,Offensive,9,0
Marlins,747957,Offensive,1,0
Marlins,747957,Offensive,2,3
Marlins,747957,Offensive,3,0
Marlins,747957,Offensive,4,0
Marlins,747957,Offensive,5,3
Marlins,747957,Offensive,6,1
Marlins,747957,Offensive,7,0
